"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)033:VarietyV",-0.109101042138413,0.179931454438256,-0.606347803273339,0.544469027076765
"as.factor(Strain)034:VarietyV",-0.0434058080695711,0.179932494343048,-0.241233848438828,0.809440433299352
"as.factor(Strain)035:VarietyV",0.116605207581779,0.172846072708834,0.674618785109481,0.500127846363149
"as.factor(Strain)037:VarietyV",-0.157246414478402,0.179932494343048,-0.873918938613756,0.382444771532776
"as.factor(Strain)038:VarietyV",0.0481087101813968,0.172846072708834,0.278332677320577,0.780834433009174
"as.factor(Strain)039:VarietyV",-0.216131120915103,0.179931454438257,-1.20118587153014,0.230061871837033
"as.factor(Strain)041:VarietyV",-0.146753956967868,0.1867675863523,-0.785757099687771,0.432260305336281
"as.factor(Strain)042:VarietyV",-0.0412260953491132,0.186761524067694,-0.220741908992831,0.825354040755066
"as.factor(Strain)043:VarietyV",-0.0538059362407107,0.179932494343049,-0.299034015157525,0.764997712284508
"as.factor(Strain)044:VarietyV",-0.0540395299113892,0.172846072708834,-0.312645402145878,0.754637808709937
"as.factor(Strain)045:VarietyV",-0.0128254761000951,0.179931454438255,-0.0712797889626143,0.943194261850699
"as.factor(Strain)046:VarietyV",-0.112883243011542,0.179929548770092,-0.627374679607409,0.530606406844974
"as.factor(Strain)047:VarietyV",0.0397712856321767,0.172846072708834,0.230096553591779,0.818080076463148
