"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)024:VarietyV",0.0670558575195746,0.195903662869689,0.342289963022176,0.732230809640301
"as.factor(Strain)025:VarietyV",0.0223301863127142,0.195898309427896,0.113988662678752,0.909277994634655
"as.factor(Strain)026:VarietyV",0.123581039663015,0.189609342754842,0.651766615861334,0.514756042264337
"as.factor(Strain)028:VarietyV",0.241188631352673,0.195801430263722,1.23180219382371,0.218417998777843
"as.factor(Strain)029:VarietyV",0.12456436938387,0.17647166024512,0.705860471935546,0.480499181619262
"as.factor(Strain)030:VarietyV",0.112803633089223,0.169522188472773,0.665421052580032,0.505990546006465
"as.factor(Strain)031:VarietyV",-0.145937590950138,0.189609746344663,-0.769673467548763,0.441741569258524
"as.factor(Strain)032:VarietyV",-0.0790410995696986,0.176472549341012,-0.447894586806026,0.654361619261132
"as.factor(Strain)033:VarietyV",-0.109225651946597,0.176471660245121,-0.618941601132335,0.536147134315101
"as.factor(Strain)034:VarietyV",-0.0429345075933927,0.176472549341012,-0.243292839332348,0.807846620119827
"as.factor(Strain)035:VarietyV",0.116605207581815,0.169522188472774,0.687846285092894,0.491767185472858
"as.factor(Strain)037:VarietyV",-0.157717714954501,0.176472549341012,-0.893723786183486,0.371763032805569
"as.factor(Strain)038:VarietyV",0.048108710181437,0.169522188472775,0.283790049048142,0.77665142016983
"as.factor(Strain)039:VarietyV",-0.0742016929284135,0.183104891019781,-0.405241457588358,0.685418278267219
"as.factor(Strain)041:VarietyV",-0.147349867252191,0.183176662501536,-0.804413975229818,0.421418748348133
"as.factor(Strain)042:VarietyV",-0.0402482805738949,0.183170819078465,-0.219730854381634,0.826141949957538
"as.factor(Strain)043:VarietyV",-0.0542772367167941,0.176472549341011,-0.307567590083998,0.758498752284555
"as.factor(Strain)044:VarietyV",-0.0540395299113395,0.169522188472774,-0.318775556156878,0.749987527902973
"as.factor(Strain)045:VarietyV",-0.0127008662918305,0.176471660245122,-0.0719711384490223,0.942644509104112
"as.factor(Strain)046:VarietyV",-0.11373644797847,0.176469791509366,-0.644509448363196,0.519446771959762
"as.factor(Strain)047:VarietyV",0.0397712856322213,0.169522188472774,0.23460814180445,0.81457840745942
"as.factor(Strain)048:VarietyV",-0.062874202336379,0.183172717908893,-0.343250911239149,0.731508129400438
