Strain,Variety,Source_variety,Rep,Label,Tray,Slot,Location,Plantarea_3weeks_cm^2,Chloro_1,Chloro_2,Chloro_3,Chloro_4,Chloro_5,Chloro_check,Chloro_avg,Rootweight_g,Shootweight_g,Nod_lobe,Nod_unlobed,Nodule_Picker,Morphology,NOTES
107,V,SN,c,107_V_c,95,H,95-H,3.679699329,1.9,27.5,12.1,13.2,21.6,8.1,15.26,0.108,0.5,9,1,ELP,P,"2 roots, kept longest one"
107,V,SN,d,107_V_d,136,I,136-I,2.20567911,27.1,28.2,24.4,23,34.3,0.22,27.4,0.206,0.289,13,10,MAG,P,
107,O,SN,d,107_O_d,138,A,138-A,4.094315089,,37.6,39,42.5,43,0.16,40.525,0.587,0.403,11,16,ELP,P,
107,S,SN,d,107_S_d,141,I,141-I,0,1.1,1,1,1,1,0,1.02,NA,NA,NA,NA,,P,DEAD
108,S,SN,a,108_S_a,13,A,13-A,2.835991605,1,26.5,39.2,7.7,31.3,16.4,21.14,0.218,0.324,23,35,LTB,P,
108,V,SN,a,108_V_a,20,D,20-D,3.949102907,40.6,7.5,15.5,37.6,44,10.52,29.04,0.201,0.267,12,12,,P,
108,O,SN,a,108_O_a,35,F,35-F,5.367996558,8.8,NA,27,24.7,29.5,4.87,22.5,0.283,0.471,17,16,EMB,P,
108,S,SN,b,108_S_b,51,A,51-A,0,1,1,1,0.9,1,0,0.98,NA,NA,NA,NA,,P,
108,O,SN,b,108_O_b,67,F,67-F,1.482900023,12.4,3.4,NA,21.9,23.1,6.81,15.2,0.062,0.093,12,7,EMB,P,
108,V,SN,b,108_V_b,71,B,71-B,1.921807813,1.9,1.9,1.9,7.9,5.3,2.65,3.78,0.035,0.066,9,9,EMB,P,
108,O,SN,c,108_O_c,75,B,75-B,3.245121951,26.1,26.9,43.4,31.9,12.9,1.98,28.24,0.493,0.433,18,10,JUS,P,
108,S,SN,c,108_S_c,84,E,84-E,0,1.1,NA,1,1,0.9,0,1,NA,NA,NA,NA,NA,P,DEAD - No root or shoot envelope found
108,V,SN,c,108_V_c,104,G,104-G,4.155333674,20.8,9.5,28,2.4,5.3,8.6,13.2,0.241,0.275,14,33,MAG,P,
108,V,SN,d,108_V_d,122,A,122-A,1.89872866,6.7,8.9,2.8,27.8,17.9,10.71,12.82,0.162,0.266,5,11,ELP,P,
108,S,SN,d,108_S_d,128,I,128-I,3.516698907,28.7,29.1,31.4,31.4,38.3,0.07,31.78,0.319,0.292,15,3,ELP,P,
108,O,SN,d,108_O_d,143,C,143-C,2.164469738,8.7,16.9,32.6,29.6,40.7,5.66,25.7,0.403,0.543,27,24,ELP,P,
109,O,SN,a,109_O_a,12,C,12-C,2.03336822,NA,18.9,22.8,21,21.9,0.18,21.15,0.11,0.161,5,15,ELP,P,
109,S,SN,a,109_S_a,30,J,30-J,0.831042098,1.7,6.6,20,39.8,31.9,17.06,20,0.029,0.139,5,7,MAG,P,
109,V,SN,a,109_V_a,35,A,35-A,0,1.2,NA,3.9,2,20.2,0.81,6.825,0.035,0.083,3,26,EMB,P,
109,S,SN,b,109_S_b,39,I,39-I,2.121648596,3.8,21,21.9,13.5,33.1,4.68,18.66,0.076,0.189,18,53,EMB,P,
109,V,SN,b,109_V_b,40,E,40-E,0.376229,3.6,30.6,26.3,26.9,36.7,6.94,24.82,0.122,0.219,7,31,LTB,P,
109,O,SN,b,109_O_b,66,A,66-A,0.798343264,2.8,6,NA,11.7,9.1,2.97,7.4,0.022,0.071,6,8,EMB,P,
109,O,SN,c,109_O_c,97,I,97-I,3.058130564,51.1,10.7,43.3,35.3,40.3,8.72,36.14,0.277,0.49,5,13,MAG,P,
109,V,SN,c,109_V_c,103,C,103-C,2.594790569,31.4,4.7,3.3,4.3,28,17.09,14.34,0.17,0.323,9,9,MAG,P,
109,S,SN,c,109_S_c,106,B,106-B,0,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,P,DEAD
109,S,SN,d,109_S_d,117,C,117-C,0,1.1,1,0.9,1,0.9,0.01,0.98,NA,NA,NA,NA,,P,
109,O,SN,d,109_O_d,133,C,133-C,0.498310454,2.5,2.9,7.4,9.3,15.2,2.04,7.46,0.022,0.03,2,24,LTB,P,
109,V,SN,d,109_V_d,144,E,144-E,1.323400217,44.5,10.7,43.2,38.5,48,7.38,36.98,0.316,0.42,17,37,MAG,P,
110,O,SN,a,110_O_a,11,F,11-F,0,1,1,1,1.1,1,0,1.02,0,0.008,1,0,ELP,P,
110,S,SN,a,110_S_a,14,A,14-A,3.843519506,30.8,39,42.3,32,40.4,0.85,36.9,0.454,0.492,9,20,MAG,P,
110,V,SN,a,110_V_a,27,A,27-A,1.063398937,1,NA,10.1,2.7,9.7,5.09,5.875,0.027,0.063,6,8,EMB,P,
110,S,SN,b,110_S_b,37,H,37-H,1.269397003,27.2,9.5,2.9,20.9,29.6,7.94,18.02,0.07,0.131,5,44,EMB,P,
110,O,SN,b,110_O_b,70,B,70-B,0,1,1,0.9,1,1.4,0,1.06,NA,0.01,NA,NA,NA,P,No shoot found in shoots envelope
110,V,SN,b,110_V_b,71,H,71-H,1.910815585,24.9,4.6,3.7,23.7,29.3,9.54,17.24,0.067,0.243,2,32,EMB,P,
110,S,SN,c,110_S_c,81,B,81-B,0,1,1,0.9,1,1,0,0.98,NA,NA,NA,NA,NA,P,DEAD - No root or shoot envelope found
110,O,SN,c,110_O_c,85,A,85-A,1.416845431,3.1,2.8,19.9,23.1,25.9,9.52,14.96,0.134,0.174,5,35,MAG,P,
110,V,SN,c,110_V_c,92,C,92-C,1.665896426,2.8,25.6,2.5,16.2,14.1,10.68,12.24,0.21,0.447,15,25,ELP,P,
110,V,SN,d,110_V_d,121,J,121-J,1.687357421,11.5,4.8,4.1,3.2,6.8,2.44,6.08,0.044,0.095,9,19,EMB,P,
110,O,SN,d,110_O_d,129,B,129-B,0.31321325,1.1,1,1,1,0.9,0,1,0.002,0.001,0,4,SVG,P,Tiny root
110,S,SN,d,110_S_d,130,D,130-D,0,1.1,1,1,1,0.9,0,1,NA,NA,NA,NA,,P,DEAD
111,V,SN,a,111_V_a,4,C,4-C,1.390913356,2,10.9,18.6,21,2.7,5.61,11.04,0.061,0.187,5,23,AS,P,
111,O,SN,a,111_O_a,7,H,7-H,1.534280238,21.5,8.1,27.2,26,27.1,3.7,21.98,0.148,0.229,13,18,EMB,P,
111,S,SN,a,111_S_a,35,J,35-J,8.742517406,35.8,NA,29.8,34.1,47.4,0.29,36.775,0.69,0.731,35,31,EMB,P,
111,O,SN,b,111_O_b,37,A,37-A,0.988893546,14.2,11.4,26.3,13.9,33.6,2.72,19.88,0.06,0.119,3,3,EMB,P,
111,V,SN,b,111_V_b,41,D,41-D,5.273684605,24.5,32.9,38,40.4,47.8,1.46,36.72,0.521,0.629,21,28,EMB,P,
111,S,SN,b,111_S_b,43,B,43-B,6.426519824,15.4,35.4,9.7,11.6,2.1,7.76,14.84,0.37,0.596,16,10,ELP,P,
111,V,SN,c,111_V_c,74,H,74-H,0.883538077,20.1,9.5,5.4,27.9,30.1,6.63,18.6,0.12,0.417,14,6,LTB,P,
111,S,SN,c,111_S_c,81,D,81-D,0,1,1.1,1,1,0.9,0,1,NA,NA,NA,NA,NA,P,DEAD - No root or shoot envelope found
111,O,SN,c,111_O_c,90,B,90-B,2.21740104,22.2,23.6,30.8,30,34.6,0.72,28.24,0.138,0.272,19,16,LTB,P,
111,S,SN,d,111_S_d,126,I,126-I,0,1.1,1,1,1,0.9,0,1,NA,NA,NA,NA,,P,DEAD
111,O,SN,d,111_O_d,135,J,135-J,1.40945262,31.5,33.7,25.1,26.3,17.8,0.58,26.88,0.145,0.381,12,10,SVG,P,
111,V,SN,d,111_V_d,140,A,140-A,2.374611162,54.1,15.6,5.5,35.4,43.6,16.82,30.84,0.261,0.44,10,25,ELP,P,
112,V,SN,a,112_V_a,12,A,12-A,2.023457408,36.3,40.3,35.9,38.4,19.7,0.11,34.12,0.124,0.294,14,10,LTB,P,
112,O,SN,a,112_O_a,14,F,14-F,3.237312706,4.5,40.2,36.5,34.9,48.2,9.38,32.86,0.236,0.237,6,23,MAG,P,
112,S,SN,a,112_S_a,22,G,22-G,3.727488152,10.1,22.6,33.5,51.1,10.4,10.3,25.54,0.312,0.319,33,12,NA,P,
112,S,SN,b,112_S_b,40,A,40-A,0.428769708,22.7,27.5,25.4,27.2,29.2,0.19,26.4,0.213,0.375,11,34,LTB,P,
112,V,SN,b,112_V_b,52,A,52-A,3.85012307,23.9,6.8,5,10.9,16.5,6.25,12.62,0.289,0.492,14,7,MAG,P,
112,O,SN,b,112_O_b,68,H,68-H,2.005598569,25.7,14.8,44.6,39,56.1,5.8,36.04,0.118,0.357,19,6,MAG,P,
112,O,SN,c,112_O_c,97,J,97-J,2.798635015,27.6,17.4,,39.9,41.2,4.49,31.525,0.306,0.276,8,3,MAG,P,
112,V,SN,c,112_V_c,102,E,102-E,4.410991286,50.1,46.8,46.5,44.4,21.6,0.12,41.88,0.322,0.474,29,14,LTB,P,
112,S,SN,c,112_S_c,106,C,106-C,1.644648098,34.2,35.2,43.8,34.9,43.8,0.56,38.38,0.168,0.364,19,50,LTB,P,
112,S,SN,d,112_S_d,111,I,111-I,2.141658387,22,34.7,39.9,42.2,53.4,2.35,38.44,0.297,0.345,11,26,ELP,P,
112,O,SN,d,112_O_d,116,A,116-A,1.995748722,37.3,43.4,54.4,44.5,14.1,1.12,38.74,0.185,0.439,14,17,EMB,P,
112,V,SN,d,112_V_d,138,I,138-I,3.173185667,,17,47.9,36.8,36.6,7.23,34.575,0.311,NA,7,10,ELP,P,Has a root envelope with roots & correct label
113,S,SN,a,113_S_a,13,I,13-I,0,24.5,1,1,1,0.9,20.08,5.68,NA,NA,NA,NA,,P,
113,V,SN,a,113_V_a,15,E,15-E,0.376548715,31.7,1.5,2.2,3.1,2.2,22.55,8.14,0.024,0.111,6,30,LTB,P,
113,O,SN,a,113_O_a,21,F,21-F,3.563555774,2,12.4,20,23.9,28.5,6.39,17.36,0.163,0.237,16,82,MAG,P,
113,O,SN,b,113_O_b,58,F,58-F,1.901621421,11.6,25.7,5.8,33.1,40.6,8.27,23.36,0.093,0.164,7,23,EMB,P,
113,S,SN,b,113_S_b,70,E,70-E,0.500091187,4.4,4.5,14,11.2,22.9,2.75,11.4,0.002,0.063,3,23,EMB,P,
113,V,SN,b,113_V_b,72,B,72-B,0.655186174,2.6,41.9,3.9,5.8,18.2,26.49,14.48,0.035,0.082,2,7,EMB,P,
113,S,SN,c,113_S_c,98,A,98-A,3.605330533,11.7,5.4,20.3,21.8,13,3.99,14.44,0.239,0.376,17,35,EMB,P,
113,O,SN,c,113_O_c,100,B,100-B,1.78715257,15,5.3,43.8,8,34.4,17.31,21.3,0.071,0.082,2,52,SVG,P,
113,V,SN,c,113_V_c,102,J,102-J,3.685566431,29,29.3,24.6,5.4,33.8,5.81,24.42,0.21,0.48,25,34,MAG,P,
113,V,SN,d,113_V_d,119,E,119-E,1.561233416,18.4,1.9,18.6,5.3,13.7,6.87,11.58,0.102,0.156,12,36,ELP,P,
113,O,SN,d,113_O_d,120,H,120-H,0,1.9,3.7,1.1,2.4,13.2,0.52,4.46,0.025,0.03,0,44,EMB,P,
113,S,SN,d,113_S_d,134,E,134-E,1.279509806,3.2,8.3,1.4,8.3,3.1,2.37,4.86,0.054,0.112,8,18,ELP,P,
114,O,SN,a,114_O_a,13,D,13-D,3.676573977,15,49.7,47.1,49.9,49,7.15,42.14,0.358,0.521,14,56,LTB,P,
114,S,SN,a,114_S_a,22,J,22-J,6.213139402,,22.7,23.4,21.5,28.4,0.04,24,0.28,0.425,27,76,EMB,P,
114,V,SN,a,114_V_a,30,A,30-A,2.574302566,2.7,2.9,2.1,17.1,27.3,8.54,10.42,0.048,0.168,6,12,EMB,P,"2 roots, took the slightly larger one"
114,O,SN,b,114_O_b,50,B,50-B,0.843409467,34.8,8.3,34.8,34.8,36.8,6.23,29.9,0.123,0.212,8,29,EMB,P,
114,V,SN,b,114_V_b,59,J,59-J,2.061834625,30.7,2.5,16.2,6.9,23.6,11.04,15.98,0.187,0.356,14,16,EMB,P,
114,S,SN,b,114_S_b,68,C,68-C,0.30684324,1.4,1,3.7,16.8,12,9.77,6.98,0.002,0.016,1,14,EMB,P,
114,S,SN,c,114_S_c,79,F,79-F,5.204530996,20.4,6.1,28.1,NA,27.2,6.85,20.45,0.323,0.459,33,71,LTB,P,
114,V,SN,c,114_V_c,94,C,94-C,2.139324664,4,3.7,8.7,6.3,8.6,0.95,6.26,0.145,0.279,15,64,LTB,P,
114,O,SN,c,114_O_c,95,A,95-A,1.740451007,10.1,10.6,24.6,22.6,12.5,3.49,16.08,0.117,0.23,9,24,ELP,P,
114,O,SN,d,114_O_d,120,E,120-E,2.093573664,23.7,5.5,10.6,13,6.4,4.45,11.84,0.153,0.202,8,21,EMB,P,
114,V,SN,d,114_V_d,126,A,126-A,3.137116728,9.8,8.8,6,1.8,15.9,1.94,8.46,0.192,0.328,21,45,LTB,P,
114,S,SN,d,114_S_d,141,E,141-E,2.036392405,15.2,1.9,26.4,2.3,2.1,12.01,9.58,0.136,0.203,5,52,SVG,P,
115,S,VL,a,115_S_a,17,D,17-D,0,0.9,1,1,0.9,1,0,0.96,,NA,NA,NA,NA,P,DEAD
115,V,VL,a,115_V_a,34,A,34-A,0.8956009,1.9,6.5,3.4,6.8,27,1.23,9.12,0.008,0.069,3,16,EMB,P,
115,O,VL,a,115_O_a,36,H,36-H,2.300232987,23.3,27.1,32.3,34.4,30.2,0.86,29.46,0.181,0.322,16,18,EMB,P,
115,V,VL,b,115_V_b,59,B,59-B,3.780990031,15.4,15.4,27,26.9,9.2,2.1,18.78,0.131,0.238,6,16,EMB,P,
115,S,VL,b,115_S_b,63,B,63-B,0,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,P,DEAD
115,O,VL,b,115_O_b,71,D,71-D,3.501940547,23,22.1,36.1,35.5,46.1,2.01,32.56,0.138,0.386,10,44,EMB,P,
115,V,VL,c,115_V_c,76,J,76-J,0.779417272,1.3,7,22.5,28.9,31.8,11.19,18.3,0.052,0.126,3,15,EMB,P,
115,O,VL,c,115_O_c,101,J,101-J,5.2955789,27.1,NA,,40.3,45.6,2.59,37.66666667,0.378,0.61,21,31,MAG,P,
115,S,VL,c,115_S_c,105,C,105-C,5.01533576,22.7,32.9,48.4,40.3,48,3.31,38.46,0.376,0.617,21,12,MAG,P,
115,V,VL,d,115_V_d,113,B,113-B,3.359231763,27.9,30.9,40.5,30,35.2,0.97,32.9,0.433,0.574,39,12,ELP,P,
115,S,VL,d,115_S_d,120,J,120-J,2.82867937,9.3,4.7,11.3,18,29.5,2.82,14.56,0.065,0.128,5,86,EMB,P,
115,O,VL,d,115_O_d,141,H,141-H,2.566139241,35.9,7,34.3,33.5,34.4,6.9,29.02,0.223,0.37,10,23,ELP,P,
116,S,VL,a,116_S_a,4,H,4-H,2.189505787,7.8,9.8,31.9,34.3,4.8,9.47,17.72,0.294,0.424,7,99,AS,P,
116,V,VL,a,116_V_a,5,A,5-A,3.024168021,30.4,25.2,27.4,21.1,23,0.59,25.42,0.289,0.392,8,14,EMB,P,
116,O,VL,a,116_O_a,29,A,29-A,1.296828992,1.3,2.3,9.8,19,27.1,8.3,11.9,0.12,0.145,10,34,MAG,P,
116,O,VL,b,116_O_b,50,E,50-E,1.349073514,35.8,2.1,10.9,11,4.5,14.09,12.86,0.044,0.108,6,34,EMB,P,
116,S,VL,b,116_S_b,65,D,65-D,2.953969096,14.9,30.4,NA,31.4,38.7,3.35,28.85,0.189,0.316,9,11,EMB,P,
116,V,VL,b,116_V_b,67,J,67-J,1.882793748,3.1,17.8,NA,27,38.6,9.1,21.625,0.12,0.345,13,6,EMB,P,
116,O,VL,c,116_O_c,74,I,74-I,3.072492099,26.5,29.6,37.5,30.4,35.7,0.7,31.94,0.177,0.415,14,55,LTB,P,
116,V,VL,c,116_V_c,80,E,80-E,3.073879964,7.6,29.9,46.5,NA,28.1,13.61,28.025,0.346,0.667,15,24,EMB,P,
116,S,VL,c,116_S_c,90,E,90-E,5.028264952,22.3,12.3,34.5,6.3,39.6,8.09,23,0.412,0.673,32,58,LTB,P,
116,O,VL,d,116_O_d,118,A,118-A,3.908304863,33.6,31.2,55.1,52.6,27.1,3.6,39.92,0.467,0.383,14,23,ELP,P,
116,V,VL,d,116_V_d,118,F,118-F,4.250258742,21.7,8.3,8.2,19.8,5.5,3.63,12.7,0.534,0.567,19,12,ELP,P,
116,S,VL,d,116_S_d,137,E,137-E,0,,1,1,1,0.9,0,0.975,NA,NA,NA,NA,,P,DEAD
117,V,VL,a,117_V_a,24,H,24-H,2.707947716,21.4,31.9,37.7,19.4,35.4,2.73,29.16,0.229,0.411,10,17,EMB,P,
117,O,VL,a,117_O_a,30,D,30-D,4.676768044,28,48.1,52.2,39.1,47.6,2.75,43,0.194,0.502,12,6,MAG,P,
117,S,VL,a,117_S_a,32,E,32-E,6.17040571,23.8,26.4,24.4,32.5,18.6,0.59,25.14,0.42,0.721,18,43,EMB,P,
117,S,VL,b,117_S_b,48,E,48-E,4.708577705,8.3,70.1,42.6,5.6,50.4,29.72,35.4,0.426,0.567,13,6,NA,P,
117,V,VL,b,117_V_b,62,E,62-E,3.582431332,15,3.9,27.8,28.6,23.4,7.32,19.74,0.18,0.426,13,15,EMB,P,
117,O,VL,b,117_O_b,66,C,66-C,4.425178026,6.9,29.2,NA,40.2,50.8,11.32,31.775,0.278,0.555,24,17,EMB,P,
117,S,VL,c,117_S_c,74,E,74-E,0,1,1,1,1,0.9,0,0.98,NA,NA,NA,NA, ,P,DEAD
117,O,VL,c,117_O_c,95,D,95-D,3.17393557,32,36.5,27.9,32,17,0.38,29.08,0.365,0.526,17,18,EMB,P,
117,V,VL,c,117_V_c,99,D,99-D,3.064255187,35.6,32.6,45,28.6,35.4,1.38,35.44,0.189,0.343,12,12,EMB,P,
117,V,VL,d,117_V_d,120,B,120-B,0.736952706,17.4,5.7,2.9,18.1,28.7,5.6,14.56,0.068,0.234,2,9,ELP,P,
117,O,VL,d,117_O_d,130,A,130-A,5.16460177,33.3,35.6,31.3,32.6,36.2,0.1,33.8,0.334,0.43,18,11,SVG,P,
117,S,VL,d,117_S_d,138,H,138-H,2.744179014,,28.5,36.8,34.3,46.3,0.55,36.475,0.207,0.343,8,25,NA,P,
118,S,VL,a,118_S_a,7,D,7-D,0,1,1,1,1,0.9,0,0.98,0.002,0.004,0,54,EMB,P,very little plant
118,O,VL,a,118_O_a,9,B,9-B,0,1,1,1,1,0.9,0,0.98,0.003,0.003,1,29,AS,P,SEE COMMENT FOR 9-A; emb moved 0.003 in pot 9A down to pot 9B
118,V,VL,a,118_V_a,26,C,26-C,0,1,NA,1,1,0.9,0,0.975,0.032,0.004,0,30,EMB,P,very little plant
118,V,VL,b,118_V_b,53,J,53-J,0,0.9,1,1,1.2,1,0.02,1.02,0.002,0.018,1,44,EMB,P,
118,O,VL,b,118_O_b,65,H,65-H,0,36.4,35,NA,1,1.4,16.65,18.45,0.002,0.004,0,12,EMB,P,
118,S,VL,b,118_S_b,66,G,66-G,0,1,1,NA,0.9,1.4,0,1.075,0.006,0.006,0,75,EMB,P,
118,V,VL,c,118_V_c,79,G,79-G,0.264289249,1,1,1,NA,0.9,0,0.975,0,0.006,0,10,LTB,P,
118,O,VL,c,118_O_c,82,D,82-D,0,1.1,1,1,1,0.9,0,1,0.007,0.013,0,52,MAG,P,"VERY FINE WHITE, EXC. 1 BIG NODULE"
118,S,VL,c,118_S_c,103,H,103-H,0,1,1,1,1,1,0,1,0.009,0.001,0,115,MAG,P,VERY TINY NODULES
118,V,VL,d,118_V_d,112,H,112-H,0,1.1,1,1,1,1,0,1.02,0.008,0.003,2,38,ELP,P,Tiny plant
118,S,VL,d,118_S_d,132,J,132-J,0.344033806,1.1,1,45.4,26.5,0.9,25.16,14.98,0.001,NA,0,42,SVG,P,Very tiny root; very tiny nodules;Shoots envelope not found
118,O,VL,d,118_O_d,136,F,136-F,0,1.1,1,1,1,0.9,0,1,0.001,0.001,0,14,MAG,P,
119,V,VL,a,119_V_a,1,G,1-G,1.13693777,20.3,23.5,31.2,27.1,37.1,0.86,27.84,0.196,0.349,8,14,EMB,P,
119,S,VL,a,119_S_a,13,J,13-J,4.060073452,16.2,25.7,41.5,47.3,54.1,6.24,36.96,0.526,0.512,26,21,MAG,P,
119,O,VL,a,119_O_a,31,H,31-H,5.134354999,24.8,28.5,35.3,40.2,55.8,1.47,36.92,0.408,0.538,21,6,EMB,P,
119,O,VL,b,119_O_b,37,F,37-F,2.051003248,31.3,13.1,38.4,36.5,35.9,4.47,31.04,0.265,0.312,6,5,EMB,P,
119,S,VL,b,119_S_b,54,D,54-D,1.853692626,1.7,8.1,3.4,40.4,13.8,24.73,13.48,0.093,0.299,14,12,EMB,P,
119,V,VL,b,119_V_b,69,J,69-J,3.565850435,NA,29.5,25.7,35.4,35.8,0.79,31.6,0.29,0.573,13,14,EMB,P,
119,O,VL,c,119_O_c,86,B,86-B,4.873115183,7.4,16.2,24.8,40.6,40.4,8.99,25.88,0.388,0.649,15,21,MAG,P,
119,V,VL,c,119_V_c,104,D,104-D,4.802255178,32.6,18.7,14.1,19.7,30.6,2.96,23.14,0.438,0.564,14,22,MAG,P,
119,S,VL,c,119_S_c,107,B,107-B,4.55966566,35.5,32.5,31.2,30.9,38.5,0.14,33.72,0.545,0.654,56,179,MAG,P,
119,S,VL,d,119_S_d,113,C,113-C,0,1.1,1,1,1,1,0,1.02,NA,NA,NA,NA,NA,P,DEAD
119,V,VL,d,119_V_d,124,J,124-J,3.171274492,25.7,16.1,38.4,55,36.4,8.38,34.32,0.199,0.528,22,7,LTB,P,
119,O,VL,d,119_O_d,143,J,143-J,2.256594632,3.3,6.6,18.8,27.3,31.6,8.79,17.52,0.148,0.202,6,20,ELP,P,
120,O,VL,a,120_O_a,16,B,16-B,2.386888473,37.5,26.3,30.3,35.7,38.5,0.81,33.66,0.185,0.214,4,4,EMB,P,
120,S,VL,a,120_S_a,18,E,18-E,3.127242915,38.8,29.1,39.1,35.5,49.3,0.61,38.36,0.457,0.613,20,12,LTB,P,
120,V,VL,a,120_V_a,29,C,29-C,2.025594564,8.3,45.4,14.4,32.7,42.7,11.46,28.7,0.237,NA,16,15,LTB,P,Shoots envelope not found
120,V,VL,b,120_V_b,48,H,48-H,3.084034944,22.4,22.2,24.8,13.1,33.3,1.29,23.16,0.099,0.24,9,11,EMB,P,
120,S,VL,b,120_S_b,49,G,49-G,1.500261422,1.2,2,3.2,30.5,2.3,21.88,7.84,0.007,0.046,2,13,ELP,P,
120,O,VL,b,120_O_b,60,H,60-H,1.847585687,20.1,8.9,17.8,33.2,46.6,5.04,25.32,0.108,0.235,21,33,EMB,P,
120,S,VL,c,120_S_c,79,H,79-H,0,1,1,1,NA,1,0,1,NA,NA,NA,NA,NA,P,DEAD
120,O,VL,c,120_O_c,88,B,88-B,4.352356824,31,,14.8,35,31.2,4.25,28,0.284,0.385,23,86,MAG,P,
120,V,VL,c,120_V_c,106,I,106-I,1.634369047,14.7,14.1,7.4,17.1,34.7,1.3,17.6,0.157,0.263,15,8,MAG,P,
120,V,VL,d,120_V_d,134,D,134-D,2.970483979,27.3,19.3,25.2,6.3,21.1,4.57,19.84,0.206,0.483,16,23,ELP,P,
120,O,VL,d,120_O_d,139,F,139-F,2.953092328,43.1,29.9,35,29.7,41.4,1.15,35.82,0.41,0.532,23,14,MAG,P,
120,S,VL,d,120_S_d,143,D,143-D,4.272175652,10.5,34.9,43.8,31.7,45.5,6.59,33.28,0.455,0.502,9,33,ELP,P,
121,O,VL,a,121_O_a,6,J,6-J,0.495753706,22,8.3,12,27.7,30.3,4.56,20.06,0.062,0.194,8,3,ELP,P,
121,V,VL,a,121_V_a,13,C,13-C,0,NA,1,1,1,1,0,1,0,0.004,0,3,MAG,P,
121,S,VL,a,121_S_a,27,D,27-D,0,1,NA,1,1,0.9,0,0.975,NA,NA,NA,NA,NA,P,DEAD
121,S,VL,b,121_S_b,38,H,38-H,0,1,1,1,2.5,3.3,0.41,1.76,0.002,0.013,1,3,EMB,P,
121,O,VL,b,121_O_b,51,J,51-J,0,1,1,1,0.9,1,0,0.98,0.004,0.009,0,0,ELP,P,Very little plant
121,V,VL,b,121_V_b,56,B,56-B,0.594491315,1,1,1.9,1.4,0.9,0.14,1.24,0.001,0.007,1,12,EMB,P,Very little plant
121,O,VL,c,121_O_c,88,C,88-C,2.036464398,3.2,,39.2,33,32.2,14.74,26.9,0.071,0.245,2,2,MAG-EMB-ELP,P,it seems like there are two roots-ORIG COUNT 8L&2UL-recounted for longest and hairiest root REV COUNT 2L&2UL
121,S,VL,c,121_S_c,102,I,102-I,0,1,1,0.9,1,1,0,0.98,0.004,0.023,2,1,MAG,P,
121,V,VL,c,121_V_c,104,C,104-C,0,1,1,1,1,1,0,1,0.011,0.004,0,0,MAG,P,"TINY ROOT, NO NODULES"
121,O,VL,d,121_O_d,120,I,120-I,1.694621823,11.2,34.5,22.1,20.5,38.2,4.15,25.3,0.183,0.327,10,12,EMB,P,
121,V,VL,d,121_V_d,127,E,127-E,0,3.4,2.5,1.7,4.4,22.7,0.45,6.94,0.051,0.089,3,6,ELP,P,
121,S,VL,d,121_S_d,129,E,129-E,2.238501475,28.2,32.8,12.6,31.3,49.6,3.29,30.9,0.373,0.502,5,0,SVG,P,
122,S,VL,a,122_S_a,6,D,6-D,2.644583761,20,16.1,21.4,27.3,40.2,1.02,25,0.174,0.283,10,82,ELP,P,
122,V,VL,a,122_V_a,17,A,17-A,2.876426107,29.8,18.2,28.4,9,29.3,4.43,22.94,0.193,0.378,21,43,EMB,P,
122,O,VL,a,122_O_a,20,J,20-J,2.111639679,6.8,11.4,21,10.4,32.4,2.97,16.4,0.11,0.181,9,58,,P,
122,V,VL,b,122_V_b,53,A,53-A,1.388307692,21.6,23.8,25.6,19.7,25.7,0.29,23.28,0.109,0.308,7,75,EMB,P,
122,S,VL,b,122_S_b,56,G,56-G,6.230449132,8.4,18.5,12.3,18.2,6.5,1.66,12.78,0.256,0.528,18,50,EMB,P,
122,O,VL,b,122_O_b,64,C,64-C,1.338228495,13.6,9.1,51,25.1,34.2,14.28,26.6,0.067,0.139,2,18,EMB,P,
122,S,VL,c,122_S_c,82,H,82-H,0,1.1,1,1,1,1,0,1.02,NA,NA,NA,NA,NA,P,DEAD - No root or shoot envelope found
122,O,VL,c,122_O_c,93,B,93-B,4.165237954,26.4,8.3,39.3,5.5,32.3,12.76,22.36,0.162,0.436,21,17,EMB,P,
122,V,VL,c,122_V_c,108,I,108-I,1.122736464,19.1,21.3,34.6,3.6,46.7,8.21,25.06,0.166,0.37,6,27,SVG,P,
122,O,VL,d,122_O_d,117,H,117-H,1.1914605,3.6,5.4,33.9,31.8,36.1,14.41,22.16,0.131,0.272,24,46,MAG,P,
122,S,VL,d,122_S_d,125,B,125-B,0,1,1,1,1,0.9,0,0.98,NA,NA,NA,NA,,P,DEAD
122,V,VL,d,122_V_d,140,E,140-E,4.187397072,23.2,28.9,15,27.6,49.3,1.66,28.8,0.274,0.595,19,20,ELP,P,
123,V,VL,a,123_V_a,16,G,16-G,1.138059848,12.8,11.5,17.4,14.8,6.5,0.47,12.6,0.082,0.221,10,43,EMB,P,
123,O,VL,a,123_O_a,17,H,17-H,0.980720946,9.6,6.5,27.6,30.7,34.1,8.15,21.7,0.122,0.184,10,41,EMB,P,
123,S,VL,a,123_S_a,23,F,23-F,0,0.9,3.3,1,1,0.9,0.88,1.42,0.005,0.015,6,49,EMB,P,Very little plant
